Zip Code,Location
8691,"Robbinsville, New Jersey"
8730,"Brielle, New Jersey"
8750,"Sea Girt, New Jersey"
8758,"Waretown, New Jersey"
10031,"New York, New York"
10112,"New York, New York"
10199,"New York, New York"
10301,"Staten Island, New York"
10454,"Bronx, New York"
10456,"Bronx, New York"
10459,"Bronx, New York"
10538,"Larchmont, New York"
10588,"Shrub Oak, New York"
10604,"West Harrison, New York"
10605,"White Plains, New York"
10607,"White Plains, New York"
10969,"Pine Island, New York"
10998,"Westtown, New York"
11211,"Brooklyn, New York"
11363,"Little Neck, New York"
11717,"Brentwood, New York"
11764,"Miller Place, New York"
11803,"Plainview, New York"
12017,"Austerlitz, New York"
12084,"Guilderland, New York"
12117,"Mayfield, New York"
12139,"Piseco, New York"
12153,"Sand Lake, New York"
12493,"West Park, New York"
12569,"Pleasant Valley, New York"
12946,"Lake Placid, New York"
12972,"Peru, New York"
13083,"Lacona, New York"
13088,"Liverpool, New York"
13162,"Verona Beach, New York"
13313,"Bridgewater, New York"
13326,"Cooperstown, New York"
13327,"Croghan, New York"
13428,"Palatine Bridge, New York"
13494,"Woodgate, New York"
13638,"Felts Mills, New York"
13739,"Bloomville, New York"
14005,"Alexander, New York"
14024,"Bliss, New York"
14067,"Gasport, New York"
14129,"Perrysburg, New York"
14215,"Buffalo, New York"
14222,"Buffalo, New York"
14425,"Farmington, New York"
14433,"Clyde, New York"
14437,"Dansville, New York"
14476,"Kendall, New York"
14615,"Rochester, New York"
14735,"Fillmore, New York"
14822,"Canaseraga, New York"
14824,"Cayuta, New York"
14855,"Jasper, New York"
15020,"Bunola, Pennsylvania"
15024,"Cheswick, Pennsylvania"
15083,"Sutersville, Pennsylvania"
15331,"Ellsworth, Pennsylvania"
15442,"Grindstone, Pennsylvania"
15451,"Lake Lynn, Pennsylvania"
15477,"Roscoe, Pennsylvania"
15546,"Jenners, Pennsylvania"
15622,"Champion, Pennsylvania"
15661,"Loyalhanna, Pennsylvania"
15662,"Luxor, Pennsylvania"
15741,"Gipsy, Pennsylvania"
15750,"Josephine, Pennsylvania"
15780,"Valier, Pennsylvania"
15827,"Byrnedale, Pennsylvania"
15849,"Penfield, Pennsylvania"
15902,"Johnstown, Pennsylvania"
15930,"Dunlo, Pennsylvania"
16002,"Butler, Pennsylvania"
16023,"Cabot, Pennsylvania"
16027,"Connoquenessing, Pennsylvania"
16150,"Sharpsville, Pennsylvania"
16226,"Ford City, Pennsylvania"
16229,"Freeport, Pennsylvania"
16317,"Cooperstown, Pennsylvania"
16371,"Youngsville, Pennsylvania"
16433,"Saegertown, Pennsylvania"
16435,"Springboro, Pennsylvania"
16436,"Spring Creek, Pennsylvania"
16647,"Hesston, Pennsylvania"
16683,"Spruce Creek, Pennsylvania"
16691,"Wells Tannery, Pennsylvania"
16915,"Coudersport, Pennsylvania"
16935,"Middlebury Center, Pennsylvania"
17002,"Allensville, Pennsylvania"
17009,"Burnham, Pennsylvania"
17019,"Dillsburg, Pennsylvania"
17076,"Oakland Mills, Pennsylvania"
17097,"Wiconisco, Pennsylvania"
17224,"Fort Loudon, Pennsylvania"
17246,"Pleasant Hall, Pennsylvania"
17252,"Saint Thomas, Pennsylvania"
17508,"Brownstown, Pennsylvania"
17569,"Reinholds, Pennsylvania"
17745,"Lock Haven, Pennsylvania"
17824,"Elysburg, Pennsylvania"
17856,"New Columbia, Pennsylvania"
17857,"Northumberland, Pennsylvania"
17920,"Aristes, Pennsylvania"
17933,"Friedensburg, Pennsylvania"
17951,"Mar Lin, Pennsylvania"
18052,"Whitehall, Pennsylvania"
18054,"Green Lane, Pennsylvania"
18073,"Pennsburg, Pennsylvania"
18088,"Walnutport, Pennsylvania"
18102,"Allentown, Pennsylvania"
18210,"Albrightsville, Pennsylvania"
18235,"Lehighton, Pennsylvania"
18302,"East Stroudsburg, Pennsylvania"
18328,"Dingmans Ferry, Pennsylvania"
18428,"Hawley, Pennsylvania"
18454,"Poyntelle, Pennsylvania"
18643,"Pittston, Pennsylvania"
18656,"Sweet Valley, Pennsylvania"
18940,"Newtown, Pennsylvania"
18951,"Quakertown, Pennsylvania"
19018,"Clifton Heights, Pennsylvania"
19021,"Croydon, Pennsylvania"
19027,"Elkins Park, Pennsylvania"
19055,"Levittown, Pennsylvania"
19126,"Philadelphia, Pennsylvania"
19316,"Brandamore, Pennsylvania"
19435,"Frederick, Pennsylvania"
19438,"Harleysville, Pennsylvania"
19446,"Lansdale, Pennsylvania"
19454,"North Wales, Pennsylvania"
19456,"Oaks, Pennsylvania"
19468,"Royersford, Pennsylvania"
19519,"Earlville, Pennsylvania"
19520,"Elverson, Pennsylvania"
19547,"Oley, Pennsylvania"
19730,"Odessa, Delaware"
20119,"Catlett, Virginia"
20645,"Issue, Maryland"
20659,"Mechanicsville, Maryland"
20765,"Galesville, Maryland"
20896,"Garrett Park, Maryland"
21047,"Fallston, Maryland"
21076,"Hanover, Maryland"
21077,"Harmans, Maryland"
21085,"Joppa, Maryland"
22443,"Colonial Beach, Virginia"
22530,"Ophelia, Virginia"
22548,"Sharps, Virginia"
22713,"Boston, Virginia"
22737,"Rixeyville, Virginia"
22841,"Mount Crawford, Virginia"
22842,"Mount Jackson, Virginia"
23056,"Foster, Virginia"
23064,"Grimstead, Virginia"
23089,"Lanexa, Virginia"
23092,"Locust Hill, Virginia"
23102,"Maidens, Virginia"
23235,"Richmond, Virginia"
23830,"Carson, Virginia"
23937,"Drakes Branch, Virginia"
24015,"Roanoke, Virginia"
24179,"Vinton, Virginia"
24219,"Big Stone Gap, Virginia"
24220,"Birchleaf, Virginia"
24312,"Austinville, Virginia"
24381,"Woodlawn, Virginia"
24445,"Hot Springs, Virginia"
24501,"Lynchburg, Virginia"
24531,"Chatham, Virginia"
24553,"Gladstone, Virginia"
24614,"Grundy, Virginia"
24631,"Oakwood, Virginia"
24649,"Swords Creek, Virginia"
25015,"Belle, West Virginia"
25051,"Costa, West Virginia"
25057,"Deep Water, West Virginia"
25136,"Montgomery, West Virginia"
25143,"Nitro, West Virginia"
25168,"Red House, West Virginia"
25261,"Millstone, West Virginia"
25267,"Normantown, West Virginia"
25268,"Orma, West Virginia"
25287,"West Columbia, West Virginia"
25301,"Charleston, West Virginia"
25530,"Kenova, West Virginia"
25560,"Scott Depot, West Virginia"
25654,"Yolyn, West Virginia"
25670,"Delbarton, West Virginia"
25701,"Huntington, West Virginia"
25818,"Bradley, West Virginia"
25843,"Ghent, West Virginia"
26266,"Upperglade, West Virginia"
26426,"Salem, West Virginia"
26440,"Thornton, West Virginia"
26679,"Mount Nebo, West Virginia"
26717,"Elk Garden, West Virginia"
26753,"Ridgeley, West Virginia"
26761,"Shanks, West Virginia"
26833,"Maysville, West Virginia"
27011,"Boonville, North Carolina"
27024,"Lowgap, North Carolina"
27040,"Pfafftown, North Carolina"
27042,"Pine Hall, North Carolina"
27205,"Asheboro, North Carolina"
27207,"Bear Creek, North Carolina"
27208,"Bennett, North Carolina"
27565,"Oxford, North Carolina"
27604,"Raleigh, North Carolina"
27701,"Durham, North Carolina"
27822,"Elm City, North Carolina"
27847,"Kelford, North Carolina"
27915,"Avon, North Carolina"
28001,"Albemarle, North Carolina"
28023,"China Grove, North Carolina"
28086,"Kings Mountain, North Carolina"
28091,"Lilesville, North Carolina"
28135,"Polkton, North Carolina"
28166,"Troutman, North Carolina"
28169,"Waco, North Carolina"
28305,"Fayetteville, North Carolina"
28363,"Marston, North Carolina"
28371,"Parkton, North Carolina"
28384,"Saint Pauls, North Carolina"
28470,"Shallotte, North Carolina"
28479,"Winnabow, North Carolina"
28570,"Newport, North Carolina"
28594,"Emerald Isle, North Carolina"
28604,"Banner Elk, North Carolina"
28631,"Grassy Creek, North Carolina"
28650,"Maiden, North Carolina"
28702,"Almond, North Carolina"
28716,"Canton, North Carolina"
28731,"Flat Rock, North Carolina"
28772,"Rosman, North Carolina"
29036,"Chapin, South Carolina"
29037,"Chappells, South Carolina"
29069,"Lamar, South Carolina"
29208,"Columbia, South Carolina"
29324,"Clifton, South Carolina"
29464,"Mount Pleasant, South Carolina"
29466,"Mount Pleasant, South Carolina"
29488,"Walterboro, South Carolina"
29543,"Fork, South Carolina"
29546,"Gresham, South Carolina"
29555,"Johnsonville, South Carolina"
29592,"Sellers, South Carolina"
29605,"Greenville, South Carolina"
29661,"Marietta, South Carolina"
29915,"Daufuskie Island, South Carolina"
29932,"Luray, South Carolina"
30072,"Pine Lake, Georgia"
30096,"Duluth, Georgia"
30274,"Riverdale, Georgia"
30275,"Sargent, Georgia"
30281,"Stockbridge, Georgia"
30318,"Atlanta, Georgia"
30340,"Atlanta, Georgia"
30470,"Tarrytown, Georgia"
30567,"Pendergrass, Georgia"
30711,"Crandall, Georgia"
30753,"Trion, Georgia"
30823,"Stapleton, Georgia"
90005,"Los Angeles, California"
90006,"Los Angeles, California"
90008,"Los Angeles, California"
90040,"Los Angeles, California"
90045,"Los Angeles, California"
90401,"Santa Monica, California"
90504,"Torrance, California"
90717,"Lomita, California"
90808,"Long Beach, California"
91214,"La Crescenta, California"
91324,"Northridge, California"
91331,"Pacoima, California"
91371,"Woodland Hills, California"
91384,"Castaic, California"
91730,"Rancho Cucamonga, California"
91762,"Ontario, California"
92007,"Cardiff By The Sea, California"
92081,"Vista, California"
92113,"San Diego, California"
92114,"San Diego, California"
92118,"Coronado, California"
92250,"Holtville, California"
92284,"Yucca Valley, California"
92305,"Angelus Oaks, California"
92384,"Shoshone, California"
92660,"Newport Beach, California"
92662,"Newport Beach, California"
93103,"Santa Barbara, California"
93117,"Goleta, California"
93221,"Exeter, California"
93962,"Spreckels, California"
94117,"San Francisco, California"
94507,"Alamo, California"
94535,"Travis Afb, California"
94803,"El Sobrante, California"
94904,"Greenbrae, California"
94928,"Rohnert Park, California"
94947,"Novato, California"
95003,"Aptos, California"
95045,"San Juan Bautista, California"
95070,"Saratoga, California"
95242,"Lodi, California"
95245,"Mokelumne Hill, California"
95301,"Atwater, California"
95355,"Modesto, California"
95383,"Twain Harte, California"
95385,"Vernalis, California"
95555,"Orick, California"
95595,"Zenia, California"
95626,"Elverta, California"
95668,"Pleasant Grove, California"
95690,"Walnut Grove, California"
95691,"West Sacramento, California"
95709,"Camino, California"
95765,"Rocklin, California"
95814,"Sacramento, California"
95916,"Berry Creek, California"
95926,"Chico, California"
95955,"Maxwell, California"
96008,"Bella Vista, California"
96047,"Igo, California"
96055,"Los Molinos, California"
96062,"Millville, California"
96821,"Honolulu, Hawaii"
96915,"Santa Rita, Guam"
97020,"Donald, Oregon"
97054,"Deer Island, Oregon"
97136,"Rockaway Beach, Oregon"
97205,"Portland, Oregon"
97230,"Portland, Oregon"
97343,"Eddyville, Oregon"
97351,"Independence, Oregon"
97364,"Neotsu, Oregon"
97365,"Newport, Oregon"
97538,"Selma, Oregon"
97730,"Camp Sherman, Oregon"
97732,"Crane, Oregon"
98029,"Issaquah, Washington"
98070,"Vashon, Washington"
98074,"Sammamish, Washington"
98103,"Seattle, Washington"
98257,"La Conner, Washington"
98336,"Glenoma, Washington"
98346,"Kingston, Washington"
57432,"Claremont, South Dakota"
93262,"Sequoia National Park, California"
93432,"Creston, California"
93441,"Los Olivos, California"
93514,"Bishop, California"
93529,"June Lake, California"
93536,"Lancaster, California"
93545,"Lone Pine, California"
93633,"Kings Canyon National Pk, California"
664,"Jayuya, Puerto Rico"
717,"Ponce, Puerto Rico"
979,"Carolina, Puerto Rico"
1022,"Chicopee, Massachusetts"
1034,"Granville, Massachusetts"
1037,"Hardwick, Massachusetts"
1038,"Hatfield, Massachusetts"
1331,"Athol, Massachusetts"
1341,"Conway, Massachusetts"
1524,"Leicester, Massachusetts"
1832,"Haverhill, Massachusetts"
1835,"Haverhill, Massachusetts"
1887,"Wilmington, Massachusetts"
2109,"Boston, Massachusetts"
2150,"Chelsea, Massachusetts"
2170,"Quincy, Massachusetts"
2472,"Watertown, Massachusetts"
2493,"Weston, Massachusetts"
2532,"Buzzards Bay, Massachusetts"
2718,"East Taunton, Massachusetts"
2762,"Plainville, Massachusetts"
2808,"Bradford, Rhode Island"
2812,"Carolina, Rhode Island"
2826,"Glendale, Rhode Island"
2828,"Greenville, Rhode Island"
2830,"Harrisville, Rhode Island"
2837,"Little Compton, Rhode Island"
3055,"Milford, New Hampshire"
3057,"Mont Vernon, New Hampshire"
3221,"Bradford, New Hampshire"
3222,"Bristol, New Hampshire"
3243,"Hill, New Hampshire"
3246,"Laconia, New Hampshire"
3254,"Moultonborough, New Hampshire"
3264,"Plymouth, New Hampshire"
3746,"Cornish Flat, New Hampshire"
3748,"Enfield, New Hampshire"
3825,"Barrington, New Hampshire"
3847,"Kearsarge, New Hampshire"
3853,"Mirror Lake, New Hampshire"
4050,"Long Island, Maine"
4108,"Peaks Island, Maine"
4345,"Gardiner, Maine"
4490,"Topsfield, Maine"
4497,"Wytopitlock, Maine"
4605,"Ellsworth, Maine"
4849,"Lincolnville, Maine"
4921,"Brooks, Maine"
4953,"Newport, Maine"
4958,"North Anson, Maine"
4964,"Oquossoc, Maine"
4973,"Searsmont, Maine"
5075,"Thetford Center, Vermont"
5077,"Tunbridge, Vermont"
5252,"East Arlington, Vermont"
5455,"Fairfield, Vermont"
5778,"Whiting, Vermont"
5824,"Concord, Vermont"
6023,"East Berlin, Connecticut"
6032,"Farmington, Connecticut"
6254,"North Franklin, Connecticut"
6263,"Rogers, Connecticut"
6360,"Norwich, Connecticut"
6374,"Plainfield, Connecticut"
6444,"Marion, Connecticut"
6517,"Hamden, Connecticut"
6519,"New Haven, Connecticut"
6611,"Trumbull, Connecticut"
6708,"Waterbury, Connecticut"
6757,"Kent, Connecticut"
6783,"Roxbury, Connecticut"
6890,"Southport, Connecticut"
7003,"Bloomfield, New Jersey"
7055,"Passaic, New Jersey"
7306,"Jersey City, New Jersey"
7627,"Demarest, New Jersey"
7645,"Montvale, New Jersey"
7663,"Saddle Brook, New Jersey"
7731,"Howell, New Jersey"
7826,"Branchville, New Jersey"
7830,"Califon, New Jersey"
7846,"Johnsonburg, New Jersey"
7870,"Schooleys Mountain, New Jersey"
7977,"Peapack, New Jersey"
8030,"Gloucester City, New Jersey"
8039,"Harrisonville, New Jersey"
8071,"Pitman, New Jersey"
8314,"Delmont, New Jersey"
8319,"Estell Manor, New Jersey"
8328,"Malaga, New Jersey"
8406,"Ventnor City, New Jersey"
8740,"Ocean Gate, New Jersey"
8857,"Old Bridge, New Jersey"
10032,"New York, New York"
10451,"Bronx, New York"
10458,"Bronx, New York"
10570,"Pleasantville, New York"
10990,"Warwick, New York"
11005,"Floral Park, New York"
11203,"Brooklyn, New York"
11212,"Brooklyn, New York"
11221,"Brooklyn, New York"
11224,"Brooklyn, New York"
11354,"Flushing, New York"
11413,"Springfield Gardens, New York"
11425,"Jamaica, New York"
11580,"Valley Stream, New York"
11715,"Blue Point, New York"
11754,"Kings Park, New York"
11942,"East Quogue, New York"
12051,"Coxsackie, New York"
12154,"Schaghticoke, New York"
12208,"Albany, New York"
12307,"Schenectady, New York"
12309,"Schenectady, New York"
12407,"Ashland, New York"
12423,"East Durham, New York"
12443,"Hurley, New York"
12487,"Ulster Park, New York"
12489,"Wawarsing, New York"
12527,"Glenham, New York"
12547,"Milton, New York"
12741,"Hankins, New York"
12811,"Bakers Mills, New York"
12844,"Kattskill Bay, New York"
12861,"Putnam Station, New York"
12932,"Elizabethtown, New York"
12956,"Mineville, New York"
12973,"Piercefield, New York"
13118,"Moravia, New York"
13152,"Skaneateles, New York"
13290,"Syracuse, New York"
13339,"Fort Plain, New York"
13364,"Leonardsville, New York"
13410,"Nelliston, New York"
13661,"Mannsville, New York"
13776,"Gilbertsville, New York"
13809,"Mount Upton, New York"
14020,"Batavia, New York"
14026,"Bowmansville, New York"
14169,"Wales Center, New York"
14502,"Macedon, New York"
14626,"Rochester, New York"
14715,"Bolivar, New York"
14756,"Maple Springs, New York"
14819,"Cameron, New York"
14827,"Coopers Plains, New York"
14840,"Hammondsport, New York"
14884,"Swain, New York"
14892,"Waverly, New York"
14895,"Wellsville, New York"
15004,"Atlasburg, Pennsylvania"
15010,"Beaver Falls, Pennsylvania"
15116,"Glenshaw, Pennsylvania"
15120,"Homestead, Pennsylvania"
15376,"West Alexander, Pennsylvania"
15410,"Adah, Pennsylvania"
15412,"Allenport, Pennsylvania"
15461,"Masontown, Pennsylvania"
15478,"Smithfield, Pennsylvania"
15537,"Everett, Pennsylvania"
15541,"Friedens, Pennsylvania"
15557,"Rockwood, Pennsylvania"
15562,"Springs, Pennsylvania"
15673,"North Apollo, Pennsylvania"
15733,"De Lancey, Pennsylvania"
15770,"Ringgold, Pennsylvania"
15954,"Seward, Pennsylvania"
16052,"Prospect, Pennsylvania"
16063,"Zelienople, Pennsylvania"
16156,"Volant, Pennsylvania"
16212,"Cadogan, Pennsylvania"
16341,"Pleasantville, Pennsylvania"
16345,"Russell, Pennsylvania"
16362,"Utica, Pennsylvania"
16417,"Girard, Pennsylvania"
16546,"Erie, Pennsylvania"
16611,"Alexandria, Pennsylvania"
16616,"Beccaria, Pennsylvania"
16665,"Newry, Pennsylvania"
16848,"Lamar, Pennsylvania"
16852,"Madisonburg, Pennsylvania"
16929,"Lawrenceville, Pennsylvania"
17027,"Grantham, Pennsylvania"
17028,"Grantville, Pennsylvania"
17078,"Palmyra, Pennsylvania"
17331,"Hanover, Pennsylvania"
17344,"McSherrystown, Pennsylvania"
17355,"Railroad, Pennsylvania"
17368,"Wrightsville, Pennsylvania"
17519,"East Earl, Pennsylvania"
17522,"Ephrata, Pennsylvania"
17576,"Smoketown, Pennsylvania"
17606,"Lancaster, Pennsylvania"
17740,"Jersey Shore, Pennsylvania"
17865,"Potts Grove, Pennsylvania"
17887,"White Deer, Pennsylvania"
17889,"Winfield, Pennsylvania"
18020,"Bethlehem, Pennsylvania"
18031,"Breinigsville, Pennsylvania"
18327,"Delaware Water Gap, Pennsylvania"
18344,"Mount Pocono, Pennsylvania"
18438,"Lakeville, Pennsylvania"
18504,"Scranton, Pennsylvania"
18510,"Scranton, Pennsylvania"
18708,"Shavertown, Pennsylvania"
18914,"Chalfont, Pennsylvania"
18972,"Upper Black Eddy, Pennsylvania"
18976,"Warrington, Pennsylvania"
19009,"Bryn Athyn, Pennsylvania"
19044,"Horsham, Pennsylvania"
19085,"Villanova, Pennsylvania"
19131,"Philadelphia, Pennsylvania"
19462,"Plymouth Meeting, Pennsylvania"
19510,"Blandon, Pennsylvania"
19936,"Cheswold, Delaware"
19964,"Marydel, Delaware"
20009,"Washington, District of Columbia"
20110,"Manassas, Virginia"
20171,"Herndon, Virginia"
20181,"Nokesville, Virginia"
20245,"Washington, District of Columbia"
20553,"Washington, District of Columbia"
20622,"Charlotte Hall, Maryland"
20854,"Potomac, Maryland"
20868,"Spencerville, Maryland"
21050,"Forest Hill, Maryland"
21104,"Marriottsville, Maryland"
21215,"Baltimore, Maryland"
21252,"Towson, Maryland"
21409,"Annapolis, Maryland"
21530,"Flintstone, Maryland"
21722,"Clear Spring, Maryland"
21755,"Jefferson, Maryland"
21830,"Hebron, Maryland"
21840,"Nanticoke, Maryland"
22025,"Dumfries, Virginia"
22035,"Fairfax, Virginia"
22405,"Fredericksburg, Virginia"
22476,"Hustle, Virginia"
22601,"Winchester, Virginia"
22942,"Gordonsville, Virginia"
23035,"Cobbs Creek, Virginia"
23069,"Hanover, Virginia"
23076,"Hudgins, Virginia"
23086,"King William, Virginia"
23176,"Wake, Virginia"
23437,"Suffolk, Virginia"
23666,"Hampton, Virginia"
23701,"Portsmouth, Virginia"
23888,"Wakefield, Virginia"
23917,"Boydton, Virginia"
23942,"Green Bay, Virginia"
23947,"Keysville, Virginia"
24079,"Copper Hill, Virginia"
24083,"Daleville, Virginia"
24124,"Narrows, Virginia"
24162,"Shawsville, Virginia"
24265,"Keokee, Virginia"
24311,"Atkins, Virginia"
24313,"Barren Springs, Virginia"
24314,"Bastian, Virginia"
24317,"Cana, Virginia"
24328,"Fancy Gap, Virginia"
24382,"Wytheville, Virginia"
24558,"Halifax, Virginia"
24574,"Monroe, Virginia"
24581,"Norwood, Virginia"
24826,"Cucumber, West Virginia"
24882,"Simon, West Virginia"
25003,"Alum Creek, West Virginia"
25011,"Bancroft, West Virginia"
25106,"Henderson, West Virginia"
25204,"Twilight, West Virginia"
25442,"Shenandoah Junction, West Virginia"
25504,"Barboursville, West Virginia"
25637,"Mount Gay, West Virginia"
25651,"Wharncliffe, West Virginia"
25703,"Huntington, West Virginia"
25840,"Fayetteville, West Virginia"
25841,"Flat Top, West Virginia"
25904,"Pax, West Virginia"
26155,"New Martinsville, West Virginia"
26269,"Hambleton, West Virginia"
26505,"Morgantown, West Virginia"
26560,"Baxter, West Virginia"
27014,"Cooleemee, North Carolina"
27030,"Mount Airy, North Carolina"
27110,"Winston Salem, North Carolina"
27262,"High Point, North Carolina"
27316,"Ramseur, North Carolina"
27410,"Greensboro, North Carolina"
27525,"Franklinton, North Carolina"
27539,"Apex, North Carolina"
27587,"Wake Forest, North Carolina"
27816,"Castalia, North Carolina"
27922,"Cofield, North Carolina"
28054,"Gastonia, North Carolina"
28056,"Gastonia, North Carolina"
28098,"Lowell, North Carolina"
28278,"Charlotte, North Carolina"
28401,"Wilmington, North Carolina"
28412,"Wilmington, North Carolina"
28425,"Burgaw, North Carolina"
28445,"Holly Ridge, North Carolina"
28480,"Wrightsville Beach, North Carolina"
28547,"Camp Lejeune, North Carolina"
28573,"Pollocksville, North Carolina"
28574,"Richlands, North Carolina"
28642,"Jonesville, North Carolina"
28722,"Columbus, North Carolina"
28902,"Brasstown, North Carolina"
28905,"Marble, North Carolina"
29058,"Heath Springs, South Carolina"
29563,"Lake View, South Carolina"
29626,"Anderson, South Carolina"
29651,"Greer, South Carolina"
29851,"Warrenville, South Carolina"
30075,"Roswell, Georgia"
30179,"Temple, Georgia"
30314,"Atlanta, Georgia"
30360,"Atlanta, Georgia"
30504,"Gainesville, Georgia"
30528,"Cleveland, Georgia"
30549,"Jefferson, Georgia"
30621,"Bishop, Georgia"
30678,"White Plains, Georgia"
30726,"Graysville, Georgia"
31037,"McRae Helena, Georgia"
